wellbeing,SocialConnections,Country,Language,Weird,Setting,Tablet
0.418849011,High,China,Chinese (simplified),0,In a lab,Tablets
-0.089409012,High,China,Chinese (simplified),0,In a lab,Tablets
0.67349687,High,China,Chinese (simplified),0,In a lab,Computers
0.238800323,High,China,Chinese (simplified),0,In a lab,Computers
-0.110896866,High,China,Chinese (simplified),0,In a lab,Tablets
0.041613822,High,China,Chinese (simplified),0,In a lab,Tablets
-0.118405382,High,China,Chinese (simplified),0,In a lab,Computers
-0.453729852,High,China,Chinese (simplified),0,In a lab,Tablets
-0.27869139,High,China,Chinese (simplified),0,In a lab,Tablets
-0.458082118,High,China,Chinese (simplified),0,In a lab,Computers
0.183570451,High,China,Chinese (simplified),0,In a lab,Computers
-0.517662031,High,China,Chinese (simplified),0,In a lab,Computers
-1.01536377,High,China,Chinese (simplified),0,In a lab,Tablets
-1.225731424,High,China,Chinese (simplified),0,In a lab,Computers
0.287699598,High,China,Chinese (simplified),0,In a lab,Computers
0.321174813,High,China,Chinese (simplified),0,In a lab,Computers
0.442835154,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.075303097,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.166126738,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.215026013,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.622704521,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.57394547,High,China,Chinese (simplified),0,Other (please indicate),Computers
-1.014312429,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.648938023,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.85033434,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.686369897,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.386768001,High,China,Chinese (simplified),0,Other (please indicate),Computers
0.669804788,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.912554993,High,China,Chinese (simplified),0,Other (please indicate),Computers
-1.075999476,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.007552257,High,China,Chinese (simplified),0,Other (please indicate),Computers
-1.045682736,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.956977649,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.536637949,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.298200914,High,China,Chinese (simplified),0,Other (please indicate),Computers
0.232469726,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.510673476,High,China,Chinese (simplified),0,Other (please indicate),Computers
0.285061083,High,China,Chinese (simplified),0,Other (please indicate),Computers
0.727939978,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.528989208,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.693487257,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.522532033,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.944189878,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.535319804,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.64287423,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.588695699,High,China,Chinese (simplified),0,Other (please indicate),Computers
0.338312625,High,China,Chinese (simplified),0,Other (please indicate),Computers
0.528901726,High,China,Chinese (simplified),0,Other (please indicate),Computers
0.319069905,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.883163016,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.614929201,High,China,Chinese (simplified),0,Other (please indicate),Computers
0.122276786,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.593047966,High,China,Chinese (simplified),0,Other (please indicate),Computers
0.371394458,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.263393908,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.163881605,High,China,Chinese (simplified),0,Other (please indicate),Computers
-0.337473118,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.182250081,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.186156222,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.202367046,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.882896213,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.385981238,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.884216583,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.306675515,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.268010752,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.55170995,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.376618745,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.584485883,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.243491002,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.559699329,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.332196089,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.263053269,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.440550924,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.392207803,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.303235913,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.964486165,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.45943936,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.231542738,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.862602151,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.212833624,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.84006073,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.537210652,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.465590635,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.495907375,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.58224075,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.915980271,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.437912409,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.621779758,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.019716037,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.7619488,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.096970272,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.578155286,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.853506461,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.105799158,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.063888439,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.763481004,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.465590635,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.865634047,High,China,Chinese (simplified),0,Other (please indicate),Computers
-1.138737864,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.870110667,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.561055893,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.850867946,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.450824534,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.367131899,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.279657475,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.823849906,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.089409012,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.278589584,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.381271783,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.934169425,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.160885902,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.047358068,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.471261046,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.554295721,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.781138777,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-2.026082827,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.67069268,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.28053172,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.578601412,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.313256365,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.662939908,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.647617653,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.299166999,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.169678595,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.254994597,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.435453217,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.155088912,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.410540085,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.066422923,High,China,Chinese (simplified),0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.124469175,High,China,Chinese (simplified),0,Online (at home),Computers
-0.462038778,High,China,Chinese (simplified),0,Online (at home),Computers
0.119764849,High,China,Chinese (simplified),0,Online (at home),Computers
0.161155609,High,China,Chinese (simplified),0,Online (at home),Computers
0.230491396,High,China,Chinese (simplified),0,Online (at home),Computers
0.044645718,High,China,Chinese (simplified),0,Online (at home),Computers
-0.210015787,High,China,Chinese (simplified),0,Online (at home),Computers
0.37178784,High,China,Chinese (simplified),0,Other (please indicate),Computers
0.814273354,High,Czech Republic,Czech,1,In a lab,Computers
1.127449784,High,Czech Republic,Czech,1,In a lab,Computers
0.304570607,High,Czech Republic,Czech,1,In a lab,Computers
-0.437252224,High,Czech Republic,Czech,1,In a lab,Computers
0.540635931,High,Czech Republic,Czech,1,In a lab,Computers
-0.744111705,High,Czech Republic,Czech,1,In a lab,Computers
0.625522357,High,Czech Republic,Czech,1,In a lab,Computers
0.214013769,High,Czech Republic,Czech,1,In a lab,Computers
-0.379257259,High,Czech Republic,Czech,1,In a lab,Computers
-0.348547138,High,Czech Republic,Czech,1,In a lab,Computers
0.67349687,High,Czech Republic,Czech,1,In a lab,Computers
0.385626953,High,Czech Republic,Czech,1,In a lab,Computers
-0.113268578,High,Czech Republic,Czech,1,In a lab,Computers
-0.797883208,High,Czech Republic,Czech,1,In a lab,Computers
0.02249768,High,Czech Republic,Czech,1,In a lab,Computers
-0.838880585,High,Czech Republic,Czech,1,In a lab,Computers
0.255137725,High,Czech Republic,Czech,1,In a lab,Computers
-0.198548386,High,Czech Republic,Czech,1,In a lab,Computers
-0.361726065,High,Czech Republic,Czech,1,In a lab,Computers
0.568314156,High,Czech Republic,Czech,1,In a lab,Computers
0.911413945,High,Czech Republic,Czech,1,In a lab,Computers
